,,Status Id,,Campus Pref,,,,Discpline Pref.,,,,Matriculation,,,,Intermediate,,,,,,NU Test Marks,,SAT I ,,SAT II,,,NU Merit Marks,,NTS Admission Offer,,NU Admission Offer,,Admission,,,,,,,,,,,,,,,,,,,,,,,,,
L,CITY,STATUS_ID,STATUS,Ist,2nd,3rd,4th,Ist,2nd,3rd,4th,Board,Degree,Total,Obtained,Board,Degree,Total,Obtained,NTS_MARKS,NU_TEST_CENTER,BBA,BS,Total,Obtained,Total,Obtained,NTS Merit Marks,BBA/BS(AF),BS,Campus,Discipline,Campus,Discipline,Campus,Discipline,DEGREE_STATUS,,,,,,,,,,,,,,,,,,,,,,,
1926705,Faisalabad,10,Admit Card Printed,CFD,,,,BS(SE),,,,Faislabad,SSC,1100,937,Rawalpindi,HSSC-I,520,937,,CFD,,20.430554,,,,,,,49.93,,,FSD,BS(SE),,,,,,,,,,,,,,,,,,,,,,,,,,
1926706,Bahawalpur,10,Admit Card Printed,LHR,,,,BS(CS),,,,Federal,SSC,1050,945,Bahawalpur,HSSC-I,520,945,,LHR,,53.583329,,,,,,,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926707,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,974,Lahore,HSSC-I,510,974,,LHR,,53.173609,,,,,,,64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926708,Bhakkar,10,Admit Card Printed,LHR,ISB,,,BS(EE),BS(CS),BS(AF),BS(CV),Sargodha,SSC,1100,1007,Sargodha,HSSC-I,520,1007,,LHR,45.583335,35.333331,,,,,,61.93,56.8,,,LHR,BS(AF),,,,,,,,,,,,,,,,,,,,,,,,,,
1926709,Karachi ,6,Declaration,KHI,,,,BS(EE),,,,Karachi,SSC,850,617,Karachi,HSSC-I,550,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926710,Islamabad,7,Challan Printed,ISB,,,,BBA,,,,Federal,SSC,1050,908,Federal,HSSC (I+II),1100,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926711,Faisalabad,10,Admit Card Printed,CFD,,,,BS(CS),BS(SE),BS(EE),,Agha Khan,SSC,1100,817,Agha Khan,HSSC-I,500,817,,CFD,,33.013887,,,,,,,53.51,,,FSD,BS(CS),CFD,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926713,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,1031,Lahore,HSSC-I,520,1031,,LHR,,54.965275,,,,,,,69.5,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926714,Attock,8,Fee Paid,ISB,,,,BS(EE),,,,Rawalpindi,SSC,1100,1012,Rawalpindi,HSSC-I,520,1012,68,,,,,,,,78.13,,,ISB,BS(EE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926715,Lahore,10,Admit Card Printed,LHR,,,,BS(CV),BS(EE),BS(CS),,Lahore,SSC,1100,1020,Lahore,HSSC-I,520,1020,,LHR,,38.416663,,,,,,,61.23,,,LHR,BS(EE),,,,,,,,,,,,,,,,,,,,,,,,,,
1926716,Lahore,10,Admit Card Printed,LHR,,,,BBA,,,,Lahore,SSC,1100,796,Lahore,HSSC (I+II),1100,796,,LHR,27.33334,,,,,,,43.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926717,Lahore,10,Admit Card Printed,LHR,,,,BS(CV),,,,Cambridge,O-Level,900,653,,,,653,,LHR,,50.583331,,,,,,,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926718,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,1033,Lahore,HSSC-I,520,1033,,LHR,,38.055549,,,,,,,60.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926719,Gujranwala,9,Scheduled,LHR,,,,BS(CS),,,,Gujranwala,SSC,1100,805,Gujranwala,HSSC-I,520,805,,LHR,,38.812499,,,,,,,52.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926720,Sialkot,3,Preferences,LHR,,,,BBA,BS(CS),,,Cambridge,O-Level,900,726,,,,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926721,Okara,9,Scheduled,LHR,,,,BS(CS),BS(EE),,,Sahiwal,SSC,1100,987,Sahiwal,HSSC-I,520,987,,LHR,,31.73611,,,,,,,51.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926722,Badin,7,Challan Printed,ISB,,,,BS(EE),BS(CS),,,Hyderabad,SSC,850,643,Hyderabad,HSSC-I,550,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926724,Okara,10,Admit Card Printed,LHR,,,,BS(CS),BS(CV),,,Sahiwal,SSC,1100,948,Sahiwal,HSSC-I,520,948,,LHR,,47.805552,,,,,,,67.94,,,LHR,BS(CS),LHR,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926727,Okara,10,Admit Card Printed,LHR,,,,BS(CS),BS(CV),,,Sahiwal,SSC,1100,1021,Sahiwal,HSSC-I,500,1021,,LHR,,53.305553,,,,,,,70.55,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926728,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),BS(EE),,,Karachi,SSC,850,738,Karachi,HSSC-I,550,738,,KHI,,70.402776,,,,,,,78.02,,,KHI,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926729,Nowshera,2,AcademicInfo,,,,,,,,,Mardan,SSC,1100,861,,,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926730,Rawalpindi,1,PersonalInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926731,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),BS(SE),,,Karachi,SSC,850,684,Karachi,HSSC-I,550,684,,KHI,,37.437499,,,,,,,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926732,Others,10,Admit Card Printed,LHR,,,,BS(CS),,,,Faislabad,SSC,1100,804,Faislabad,HSSC-I,520,804,,LHR,,4.284724,,,,,,,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926733,Karachi ,10,Admit Card Printed,KHI,,,,BS(SE),BS(EE),BS(CS),,Karachi,SSC,850,680,Karachi,HSSC-I,550,680,,KHI,,13.388889,,,,,,,38.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926734,Lahore,10,Admit Card Printed,ISB,,,,BS(DS),BS(AI),BS(CSDF),,Cambridge,O-Level,900,776,,,,776,,LHR,,51.784719,,,,,,,64.69,,,ISB,BS(DS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926735,Faisalabad,7,Challan Printed,LHR,,,,BS(CS),,,,Faislabad,SSC,1100,978,Faislabad,HSSC-I,520,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926736,Lahore,10,Admit Card Printed,LHR,,,,BBA,BS(AF),,,Lahore,SSC,1100,1059,Lahore,HSSC-I,505,1059,,LHR,38.083342,,,,,,,60.53,,,,LHR,BBA,LHR,BBA       ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926737,Okara,9,Scheduled,LHR,,,,BS(CS),BS(EE),,,Sahiwal,SSC,1100,938,Sahiwal,HSSC-I,520,938,,LHR,,21.888888,,,,,,,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926738,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,973,Lahore,HSSC-I,520,973,,LHR,,39.534719,,,,,,,61.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926740,Jhang,10,Admit Card Printed,ISB,,,,BS(CS),,,,Rawalpindi,SSC,1100,877,Rawalpindi,HSSC-I,520,877,,ISB,,54.833331,,,,,,,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926741,Bahawalnagar,7,Challan Printed,LHR,ISB,,,BS(CS),,,,Bahawalpur,SSC,1100,858,Bahawalpur,HSSC-I,520,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926742,Others,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,891,Lahore,HSSC-I,510,891,,LHR,,35.916665,,,,,,,51.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926743,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Cambridge,O-Level,900,675,,,,675,,LHR,,35.409721,,,,,,,51.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926744,Faisalabad,10,Admit Card Printed,CFD,,,,BS(CS),,,,Cambridge,O-Level,900,563,Faislabad,HSSC-I,520,563,,CFD,,20.374999,,,,,,,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926745,Gujranwala,7,Challan Printed,LHR,,,,BS(CS),,,,Gujranwala,SSC,1100,777,Gujranwala,HSSC-I,520,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926747,Sheikhupura ,10,Admit Card Printed,LHR,,,,BS(CS),BS(EE),BBA,BS(CV),Lahore,SSC,1100,1006,Lahore,HSSC-I,520,1006,,LHR,,39.069444,,,,,,,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926748,Gujranwala,7,Challan Printed,LHR,,,,BS(EE),BS(CV),BS(AF),,Gujranwala,SSC,1100,934,Gujranwala,HSSC-I,520,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926749,Multan,10,Admit Card Printed,ISB,,,,BS(EE),,,,Federal,SSC,1050,811,Federal,HSSC (I+II),1100,811,0,ISB,,15.138891,,,,,,,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926751,Pakpattan,10,Admit Card Printed,CFD,,,,BS(SE),,,,Sahiwal,SSC,1100,897,Sahiwal,HSSC-I,520,897,,CFD,,30.340277,,,,,,,47.09,,,FSD,BS(SE),,,,,,,,,,,,,,,,,,,,,,,,,,
1926752,Lahore,7,Challan Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,867,Lahore,HSSC-I,520,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926753,Rawalpindi,7,Challan Printed,ISB,,,,BBA,,,,Federal,SSC,1050,675,Federal,HSSC-I,510,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926754,Lahore,10,Admit Card Printed,LHR,,,,BS(EE),,,,Lahore,SSC,1100,888,Lahore,HSSC-I,520,888,,ISB,,36.208333,,,,,,,56.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926755,Islamabad,10,Admit Card Printed,ISB,,,,BBA,,,,Cambridge,O-Level,900,632,,,,632,,ISB,56.04167,,,,,,,59.62,,,,ISB,BBA,,,,,,,,,,,,,,,,,,,,,,,,,,
1926756,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,970,Lahore,HSSC-I,520,970,,LHR,,45.97222,,,,,,,66.83,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926757,Karachi ,4,TestType,KHI,,,,BS(SE),,,,Karachi,SSC,850,697,,,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926758,Lahore,1,PersonalInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926759,Jhelum,10,Admit Card Printed,CFD,,,,BS(CS),BS(SE),,,Faislabad,SSC,1100,859,Faislabad,HSSC-I,520,859,,CFD,,21.493054,,,,,,,43.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926761,Lahore,10,Admit Card Printed,LHR,,,,BS(EE),,,,Lahore,SSC,1100,923,Lahore,HSSC-I,520,923,,LHR,,38.291667,,,,,,,53.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926762,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,1016,Lahore,HSSC-I,520,1016,,LHR,,40.284719,,,,,,,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926763,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),BS(EE),,,Cambridge,O-Level,900,692,Karachi,HSSC-I,550,692,58,KHI,,49.597221,,,,,61.55,,57.34,KHI,BS(EE),,,KHI,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926764,Okara,10,Admit Card Printed,LHR,,,,BS(CS),BS(EE),,,Sahiwal,SSC,1100,896,Sahiwal,HSSC-I,520,896,,LHR,,33.11111,,,,,,,56.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926766,Islamabad,8,Fee Paid,ISB,,,,BS(AF),BBA,,,Cambridge,O-Level,900,641,,,,641,,,,,2400,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926767,Rawalpindi,10,Admit Card Printed,ISB,,,,BS(EE),,,,Rawalpindi,SSC,1100,926,,,,926,,ISB,,25.833333,,,,,,,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926768,Lahore,10,Admit Card Printed,LHR,,,,BS(CV),,,,Lahore,SSC,1100,1034,Lahore,HSSC-I,520,1034,,LHR,,40.138888,,,,,,,61.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926769,Karachi ,2,AcademicInfo,,,,,,,,,Karachi,SSC,850,701,Karachi,HSSC-I,550,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926770,Others,3,Preferences,ISB,,,,BS(AF),BS(EE),BS(CSDF),BBA,Mirpur,SSC,1100,800,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926771,Others,10,Admit Card Printed,ISB,,,,BS(EE),BS(CS),BS(AI),,Agha Khan,SSC,1100,916,Agha Khan,HSSC-I,500,916,,ISB,,59.291666,,,,,,,70.55,,,ISB,BS(EE),,,,,,,,,,,,,,,,,,,,,,,,,,
1926772,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Cambridge,O-Level,900,650,,,,650,,KHI,,44.888887,,,,,,,54.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926773,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Karachi,SSC,850,680,,,,680,,KHI,,17.97222,,,,,,,44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926775,Others,10,Admit Card Printed,ISB,,,,BS(CS),,,,Rawalpindi,SSC,1100,711,,,,711,,ISB,,15.368055,,,,,,,36.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926776,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,993,Lahore,HSSC-I,510,993,,LHR,,49.715275,,,,,,,66.23,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926777,Quetta,7,Challan Printed,ISB,,,,BS(AI),,,,Quetta,SSC,1100,830,Quetta,HSSC-I,520,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926778,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Karachi,SSC,850,633,,,,633,,KHI,,24.166668,,,,,,,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926781,Islamabad,10,Admit Card Printed,ISB,,,,BBA,,,,Federal,SSC,1050,868,Federal,HSSC (I+II),1100,868,,ISB,42.458338,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926782,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Cambridge,O-Level,900,574,Cambridge,A-Level,1100,574,,KHI,,49.624998,,,,,,,55.95,,,KHI,BS(CS),KHI,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926783,Sheikhupura ,10,Admit Card Printed,LHR,,,,BS(CS),BS(EE),,,Lahore,SSC,1100,916,Lahore,HSSC-I,520,916,,LHR,,30.777777,,,,,,,50,,,,,CFD,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926784,Faisalabad,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,752,Faislabad,HSSC-I,520,752,,CFD,,39.90972,,,,,,,45.63,,,,,CFD,BS(SE)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926785,Islamabad,10,Admit Card Printed,ISB,,,,BS(EE),BS(CS),,,Federal,SSC,1050,701,Federal,HSSC-I,520,701,,ISB,,14.583334,,,,,,,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926786,Others,3,Preferences,ISB,,,,BS(EE),BS(AI),BS(AF),BS(DS),Mirpur,SSC,1100,1006,Mirpur,HSSC-I,520,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926787,Islamabad,10,Admit Card Printed,ISB,,,,BS(CS),,,,Rawalpindi,SSC,1100,1010,,,,1010,,ISB,,42.215274,,,,,,,62.43,,,ISB,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926788,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Karachi,SSC,850,696,Karachi,HSSC-I,550,696,,KHI,,48.347218,,,,,,,61.63,,,KHI,BS(CS),KHI,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926789,Abbottabad,10,Admit Card Printed,ISB,,,,BS(AF),,,,Abbotabad,SSC,1100,744,Abbotabad,HSSC-I,550,744,,ISB,24.875006,,,,,,,42.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926791,Faisalabad,10,Admit Card Printed,CFD,,,,BS(CS),,,,Faislabad,SSC,1100,899,Faislabad,HSSC-I,520,899,,CFD,,42.98611,,,,,,,53.7,,,FSD,BS(CS),CFD,BS(CS)    ,Current,,,,,,,,,,,,,,,,,,,,,,,
1926794,Karachi ,10,Admit Card Printed,ISB,,,,BS(CSDF),BS(AI),BS(EE),BS(DS),Federal,SSC,1050,698,Karachi,HSSC-I,550,698,,KHI,,8.916668,,,,,,,36.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926795,Sheikhupura ,1,PersonalInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926797,Lahore,2,AcademicInfo,,,,,,,,,Federal,SSC,1050,1010,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926798,Rawalpindi,7,Challan Printed,ISB,,,,BS(EE),,,,Rawalpindi,SSC,1100,991,Rawalpindi,HSSC-I,520,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926799,Islamabad,10,Admit Card Printed,ISB,,,,BS(AF),,,,Cambridge,O-Level,900,709,,,,709,,ISB,34.625005,,,,,,,52.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926800,Lahore,2,AcademicInfo,,,,,,,,,Lahore,SSC,1100,829,,,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926802,Lahore,7,Challan Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,893,,,,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926803,Faisalabad,10,Admit Card Printed,CFD,,,,BBA,BS(CS),,,Federal,SSC,1050,829,Federal,HSSC-I,520,829,,ISB,37.708333,30.354164,,,,,,56.35,52.68,,,FSD,BBA,,,,,,,,,,,,,,,,,,,,,,,,,,
1926804,Islamabad,10,Admit Card Printed,ISB,,,,BS(CS),,,,Cambridge,O-Level,900,737,,,,737,,ISB,,28.729162,,,,,,,51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926806,Abbottabad,10,Admit Card Printed,ISB,,,,BS(CS),,,,Abbotabad,SSC,1100,909,Abbotabad,HSSC (I+II),1100,909,,ISB,,40.041666,,,,,,,59.29,,,,,PWR,BS(CS)    ,Cancelled,,,,,,,,,,,,,,,,,,,,,,,
1926807,Faisalabad,10,Admit Card Printed,CFD,,,,BS(CS),,,,Lahore,SSC,1050,733,Lahore,HSSC (I+II),1100,733,,CFD,,21.402776,,,,,,,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926808,Lahore,1,PersonalInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926809,Rawalpindi,10,Admit Card Printed,ISB,,,,BS(CS),,,,Federal,SSC,1050,902,Federal,HSSC-I,510,902,,ISB,,27.590275,,,,,,,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926810,Karachi ,10,Admit Card Printed,KHI,,,,BS(AF),BS(CS),BS(SE),BS(EE),Cambridge,O-Level,900,686,,,,686,,KHI,,46.083332,,,,,,,57.34,,,KHI,BS(CS),KHI,BS(CS)    ,Cancelled,,,,,,,,,,,,,,,,,,,,,,,
1926811,Lahore,2,AcademicInfo,,,,,,,,,Lahore,SSC,1100,955,,,,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926812,Larkana,10,Admit Card Printed,KHI,,,,BS(CS),BS(SE),,,Larkana,SSC,850,614,Larkana,HSSC-I,550,614,,KHI,,31.937497,,,,,,,58.79,,,KHI,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926813,Rawalpindi,10,Admit Card Printed,ISB,,,,BS(CS),BS(EE),,,Federal,SSC,1050,989,Federal,HSSC-I,520,989,,ISB,,70.263885,,,,,,,79.94,,,ISB,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926814,Karachi ,10,Admit Card Printed,KHI,,,,BS(CS),,,,Karachi,SSC,850,740,Karachi,HSSC-I,550,740,,KHI,,55.541664,,,,,,,67.32,,,KHI,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926815,Attock,10,Admit Card Printed,ISB,,,,BS(CS),,,,Federal,SSC,1050,915,Federal,HSSC-I,520,915,,ISB,,31.840274,,,,,,,50.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926816,Hyderabad,2,AcademicInfo,,,,,,,,,Federal,SSC,1150,777,Federal,HSSC-I,520,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926817,Lahore,4,TestType,LHR,,,,BBA,BS(CS),BS(CV),,Lahore,SSC,1100,998,Lahore,HSSC-I,520,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926818,Vehari,10,Admit Card Printed,ISB,LHR,,,BS(CS),BS(EE),BS(AF),BS(CSDF),Cambridge,O-Level,900,788,,,,788,,LHR,,50.375,,,,,,,64.59,,,ISB,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926819,Jhelum,10,Admit Card Printed,ISB,,,,BS(CS),,,,Rawalpindi,SSC,1100,978,Federal,HSSC-I,520,978,,ISB,,18.083332,,,,,,,42.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926820,Larkana,2,AcademicInfo,,,,,,,,,Larkana,SSC,850,686,,,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926821,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,870,Lahore,HSSC-I,510,870,,LHR,,30.541664,,,,,,,50.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926822,Chakwal,6,Declaration,ISB,,,,BBA,BS(AI),,,Rawalpindi,SSC,1100,687,Rawalpindi,HSSC (I+II),1100,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926823,Rawalpindi,10,Admit Card Printed,ISB,,,,BS(CS),BS(CSDF),,,Rawalpindi,SSC,1100,783,Rawalpindi,HSSC-I,510,783,,ISB,,18.944444,,,,,,,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926825,Umerkot,10,Admit Card Printed,ISB,,,,BS(CS),,,,Mirpur Khas,SSC,850,699,Mirpur Khas,HSSC-I,550,699,,ISB,,5.555555,,,,,,,42.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926826,Gujranwala,10,Admit Card Printed,LHR,,,,BS(CS),,,,Gujranwala,SSC,1100,961,Gujranwala,HSSC-I,520,961,,LHR,,21.243054,,,,,,,44.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926827,Faisalabad,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,1037,Federal,HSSC-I,520,1037,,LHR,,81.722217,,,,,,,87.5,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926829,Mianwali,1,PersonalInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926830,Karachi ,2,AcademicInfo,,,,,,,,,Karachi,SSC,850,680,Karachi,HSSC-I,550,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926831,Karachi ,10,Admit Card Printed,KHI,,,,BBA,,,,Cambridge,O-Level,900,641,,,,641,,KHI,47.791669,,,,,,,55.95,,,,KHI,BBA,,,,,,,,,,,,,,,,,,,,,,,,,,
1926833,Islamabad,10,Admit Card Printed,ISB,,,,BBA,,,,Federal,SSC,1050,875,,,,875,,ISB,24.291668,,,,,,,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926834,Dadu,2,AcademicInfo,,,,,,,,,Hyderabad,SSC,850,585,,,,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926835,Lahore,10,Admit Card Printed,LHR,,,,BBA,,,,Lahore,SSC,1100,915,,,,915,,LHR,26.500007,,,,,,,50.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926836,Gujrat,10,Admit Card Printed,LHR,ISB,,,BS(CS),BS(CV),BS(EE),,Lahore,SSC,1100,954,Lahore,HSSC-I,520,954,,LHR,,29.583333,,,,,,,53.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926837,Lahore,10,Admit Card Printed,LHR,,,,BBA,,,,Lahore,SSC,1100,845,Lahore,HSSC-I,550,845,,LHR,20.33334,,,,,,,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926838,Lahore,10,Admit Card Printed,LHR,,,,BBA,BS(CV),BS(CS),,Lahore,SSC,1100,833,Lahore,HSSC-I,520,833,,LHR,18.916679,34.347223,,,,,,43.3,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926840,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,972,Lahore,HSSC-I,520,972,,LHR,,62.701385,,,,,,,73.66,,,LHR,BS(CS),,,,,,,,,,,,,,,,,,,,,,,,,,
1926842,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,810,Lahore,HSSC-I,510,810,,LHR,,33.715276,,,,,,,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926843,Lahore,10,Admit Card Printed,LHR,,,,BS(CS),,,,Lahore,SSC,1100,721,,,,721,,LHR,,11.027778,,,,,,,35.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
